id,phoneNo,location,occupation,certification,age,gender,type,availabilityPreference,availability,minimumWage,experience,clientsAttended,aadharCard,doorstepService ,references,liscenced,shoppingliscence
190,9529586087,Dattawadi,Cook,TRUE,21,Male,Part Time,Evening,Evening,7500,10,53,878157000000,yes,FALSE,FALSE,FALSE
191,8955714564,Dattawadi,Driver,TRUE,30,Male,Full Time,Afternoon,Whole Day,4500,4,20,124518000000,yes,TRUE,FALSE,TRUE
192,8093255989,Dattawadi,Electrician,FALSE,30,Male,Part Time,Evening,Evening,8500,8,57,650575000000,yes,TRUE,FALSE,FALSE
193,9482667058,Dattawadi,Hairdresser,TRUE,28,Female,Full Time,Morning,Whole Day,2500,4,32,410284000000,no,FALSE,FALSE,FALSE
194,9539440231,Dattawadi,Janitor,TRUE,40,Male,Full Time,Evening,Whole Day,10000,6,51,812600000000,no,FALSE,FALSE,TRUE
195,9010100284,Dattawadi,Maid,FALSE,40,Female,Part Time,Morning,Morning,4000,3,23,101935000000,yes,FALSE,FALSE,FALSE
196,7074982914,Dattawadi,Mehndi Artist,TRUE,37,Female,Full Time,Morning,Whole Day,10000,6,48,363932000000,no,TRUE,FALSE,FALSE
197,9444170361,Dattawadi,Painter,FALSE,25,Male,Part Time,Evening,Evening,8500,10,40,270943000000,no,TRUE,FALSE,TRUE
198,9714475992,Dattawadi,Plumber,FALSE,20,Male,Part Time,Evening,Evening,9500,9,42,60700440181,yes,TRUE,FALSE,FALSE
199,8393183038,Dattawadi,Receptionist,FALSE,21,Female,Full Time,Afternoon,Whole Day,4000,5,34,169571000000,no,FALSE,FALSE,FALSE
200,9367180352,Dattawadi,Security Guard,FALSE,32,Male,Part Time,Afternoon,Afternoon,5500,8,46,865788000000,yes,TRUE,FALSE,FALSE
201,8518722351,Dattawadi,Tailor,TRUE,18,Male,Part Time,Morning,Morning,6500,8,48,23575400661,no,FALSE,FALSE,FALSE
202,8988394540,Dattawadi,Waiter,TRUE,23,Male,Part Time,Morning,Morning,2500,3,29,687886000000,no,TRUE,FALSE,FALSE
203,8498457456,Dattawadi,Waitress,TRUE,35,Female,Full Time,Morning,Whole Day,7000,9,52,861593000000,no,TRUE,FALSE,FALSE
204,7615931887,Dattawadi,Worker,FALSE,25,Male,Full Time,Afternoon,Whole Day,4500,1,19,327759000000,yes,FALSE,FALSE,TRUE
205,9021983244,Dattawadi,Salesperson,TRUE,27,Female,Full Time,Morning,Whole Day,8500,9,40,997228000000,no,FALSE,FALSE,TRUE
206,9575168170,Dattawadi,Delivery Boy,TRUE,23,Male,Part Time,Morning,Morning,6000,9,55,297156000000,yes,TRUE,FALSE,FALSE
207,7250525245,Dattawadi,Mechanic,TRUE,18,Male,Part Time,Morning,Morning,8000,9,47,707248000000,yes,FALSE,FALSE,TRUE
208,7268839551,Deccan,Accountant,FALSE,24,Male,Part Time,Evening,Evening,4000,1,9,413353000000,no,TRUE,FALSE,TRUE
209,9508101568,Deccan,Brick mason,FALSE,34,Male,Full Time,Morning,Whole Day,7500,10,44,930161000000,no,FALSE,FALSE,TRUE
210,9787679875,Deccan,Carpenter,FALSE,28,Male,Part Time,Morning,Morning,6000,6,44,508017000000,yes,FALSE,FALSE,FALSE
211,9259146777,Deccan,Cashier,FALSE,29,Female,Part Time,Morning,Morning,7500,8,53,528962000000,no,TRUE,FALSE,FALSE
212,7892259545,Deccan,Childcare Worker,TRUE,18,Female,Part Time,Evening,Evening,5000,6,57,363915000000,yes,TRUE,FALSE,TRUE
213,8659754598,Deccan,Cook,FALSE,26,Male,Part Time,Morning,Morning,2500,4,40,461786000000,yes,FALSE,FALSE,TRUE
214,7854195726,Deccan,Driver,TRUE,39,Male,Full Time,Morning,Whole Day,3000,2,8,570944000000,yes,FALSE,FALSE,TRUE
215,9308594187,Deccan,Electrician,TRUE,20,Male,Part Time,Evening,Evening,8500,6,56,783779000000,yes,FALSE,FALSE,TRUE
216,8267230467,Deccan,Hairdresser,TRUE,36,Female,Full Time,Evening,Whole Day,3500,1,8,113391000000,no,FALSE,FALSE,FALSE
217,9739086306,Deccan,Janitor,TRUE,26,Male,Full Time,Morning,Whole Day,4000,1,8,643941000000,no,FALSE,FALSE,TRUE
218,8918610031,Deccan,Maid,FALSE,23,Female,Part Time,Evening,Evening,4500,1,20,208914000000,yes,FALSE,FALSE,FALSE
219,9119384895,Deccan,Mehndi Artist,TRUE,21,Female,Full Time,Evening,Whole Day,7500,7,42,162928000000,no,FALSE,FALSE,TRUE
220,7202566877,Deccan,Painter,TRUE,29,Male,Part Time,Morning,Morning,3000,3,25,656755000000,no,TRUE,FALSE,FALSE
221,9807584731,Deccan,Plumber,TRUE,18,Male,Full Time,Afternoon,Whole Day,5500,7,54,844606000000,yes,FALSE,FALSE,FALSE
222,9060193466,Deccan,Receptionist,TRUE,37,Female,Full Time,Evening,Whole Day,8000,8,52,794327000000,no,TRUE,FALSE,FALSE
223,9701107602,Deccan,Security Guard,FALSE,22,Male,Part Time,Afternoon,Afternoon,4000,4,36,322643000000,yes,TRUE,FALSE,FALSE
224,8280916038,Deccan,Tailor,TRUE,24,Male,Part Time,Evening,Evening,5500,10,44,911179000000,no,FALSE,FALSE,FALSE
225,9904944499,Deccan,Waiter,FALSE,28,Male,Full Time,Afternoon,Whole Day,9000,8,43,599270000000,no,FALSE,FALSE,FALSE
226,8936174443,Deccan,Waitress,FALSE,32,Female,Part Time,Morning,Morning,6000,9,52,187772000000,no,TRUE,FALSE,TRUE
227,9200279351,Deccan,Worker,FALSE,26,Male,Part Time,Afternoon,Afternoon,7000,7,51,698712000000,yes,TRUE,FALSE,TRUE
228,9864200247,Deccan,Salesperson,FALSE,31,Female,Part Time,Morning,Morning,6000,7,43,234297000000,no,FALSE,FALSE,FALSE
229,9045841310,Deccan,Delivery Boy,FALSE,26,Male,Part Time,Morning,Morning,10000,10,45,430063000000,yes,TRUE,FALSE,FALSE
230,9684073691,Deccan,Mechanic,TRUE,23,Male,Full Time,Afternoon,Whole Day,4500,5,39,935184000000,yes,FALSE,FALSE,FALSE
231,9437313331,Dhankawadi,Accountant,TRUE,30,Female,Full Time,Morning,Whole Day,7000,7,59,965425000000,no,TRUE,FALSE,FALSE
232,9363698005,Dhankawadi,Brick mason,TRUE,39,Male,Full Time,Afternoon,Whole Day,3500,1,16,674183000000,no,TRUE,FALSE,TRUE
233,9124269693,Dhankawadi,Carpenter,FALSE,36,Male,Full Time,Evening,Whole Day,3500,1,9,181787000000,yes,TRUE,FALSE,TRUE
234,9651075753,Dhankawadi,Cashier,FALSE,24,Female,Part Time,Afternoon,Afternoon,7000,9,53,39791492168,no,FALSE,FALSE,TRUE
235,9283237930,Dhankawadi,Childcare Worker,TRUE,18,Female,Full Time,Afternoon,Whole Day,3500,5,35,433614000000,yes,FALSE,FALSE,TRUE
236,9191923683,Dhankawadi,Cook,FALSE,24,Male,Full Time,Afternoon,Whole Day,8500,10,48,31290114041,yes,TRUE,FALSE,FALSE
237,8183885513,Dhankawadi,Driver,FALSE,29,Male,Part Time,Evening,Evening,9000,6,54,121457000000,yes,FALSE,FALSE,TRUE
238,7349740699,Dhankawadi,Electrician,FALSE,26,Male,Part Time,Morning,Morning,2500,3,26,547218000000,yes,TRUE,FALSE,TRUE
239,8434968695,Dhankawadi,Hairdresser,FALSE,37,Female,Full Time,Evening,Whole Day,3500,2,11,901168000000,no,FALSE,FALSE,TRUE
240,8798426974,Dhankawadi,Janitor,FALSE,27,Male,Full Time,Afternoon,Whole Day,3500,3,28,506620000000,no,TRUE,FALSE,FALSE
241,9970473252,Dhankawadi,Maid,FALSE,22,Female,Full Time,Morning,Whole Day,4500,1,12,247649000000,yes,FALSE,FALSE,FALSE
242,9342952383,Dhankawadi,Mehndi Artist,FALSE,21,Female,Part Time,Evening,Evening,3000,4,38,500595000000,no,TRUE,FALSE,FALSE
243,9103566483,Dhankawadi,Painter,TRUE,20,Male,Part Time,Afternoon,Afternoon,3000,2,7,120480000000,no,FALSE,FALSE,TRUE
244,9697474135,Dhankawadi,Plumber,TRUE,21,Male,Part Time,Afternoon,Afternoon,2500,4,28,790414000000,yes,TRUE,FALSE,TRUE
245,8629735004,Dhankawadi,Receptionist,TRUE,31,Male,Part Time,Morning,Morning,8000,8,42,166983000000,no,FALSE,FALSE,FALSE
246,9408442130,Dhankawadi,Security Guard,FALSE,38,Male,Full Time,Morning,Whole Day,9000,9,50,749442000000,yes,TRUE,FALSE,TRUE
247,8887234382,Dhankawadi,Tailor,TRUE,32,Male,Full Time,Evening,Whole Day,3000,2,14,367851000000,no,TRUE,FALSE,FALSE
248,8522909275,Dhankawadi,Waiter,TRUE,34,Male,Full Time,Morning,Whole Day,2000,5,25,954129000000,no,FALSE,FALSE,FALSE
249,7537150350,Dhankawadi,Waitress,FALSE,19,Female,Part Time,Evening,Evening,5000,10,46,953821000000,no,FALSE,FALSE,FALSE
250,9382613553,Dhankawadi,Worker,TRUE,33,Male,Full Time,Afternoon,Whole Day,3500,4,25,364119000000,yes,FALSE,FALSE,FALSE
251,7869737668,Dhankawadi,Salesperson,TRUE,24,Male,Part Time,Morning,Morning,4000,2,10,625283000000,no,TRUE,FALSE,FALSE
252,7086757329,Dhankawadi,Delivery Boy,TRUE,31,Male,Full Time,Morning,Whole Day,6500,6,48,467713000000,yes,FALSE,FALSE,TRUE
253,9853331890,Dhankawadi,Mechanic,FALSE,38,Male,Part Time,Afternoon,Afternoon,3000,1,12,174347000000,yes,TRUE,FALSE,FALSE
254,9840348076,Dhayari,Accountant,FALSE,33,Female,Full Time,Afternoon,Whole Day,10000,7,55,79596651868,no,FALSE,FALSE,FALSE
255,9723097869,Dhayari,Brick mason,FALSE,32,Male,Full Time,Morning,Whole Day,6500,8,50,719534000000,no,TRUE,FALSE,TRUE
256,8399810157,Dhayari,Carpenter,FALSE,21,Male,Full Time,Morning,Whole Day,6000,8,56,518167000000,yes,FALSE,FALSE,FALSE
257,9478487142,Dhayari,Cashier,FALSE,21,Female,Full Time,Afternoon,Whole Day,9500,8,49,217906000000,no,TRUE,FALSE,FALSE
258,8793154629,Dhayari,Childcare Worker,FALSE,37,Female,Full Time,Afternoon,Whole Day,9500,8,43,959908000000,yes,TRUE,FALSE,TRUE
259,9002054242,Dhayari,Cook,TRUE,23,Male,Part Time,Morning,Morning,6500,7,43,227813000000,yes,FALSE,FALSE,TRUE
260,7599184523,Dhayari,Driver,TRUE,37,Male,Part Time,Afternoon,Afternoon,4500,3,38,45318035432,yes,FALSE,FALSE,TRUE
261,9199681243,Dhayari,Electrician,TRUE,28,Male,Part Time,Evening,Evening,7000,7,55,891439000000,yes,TRUE,FALSE,TRUE
262,9912942706,Dhayari,Hairdresser,FALSE,22,Female,Full Time,Afternoon,Whole Day,6500,10,58,594046000000,no,TRUE,FALSE,TRUE
263,8846632228,Dhayari,Janitor,TRUE,29,Male,Full Time,Afternoon,Whole Day,3000,2,14,943776000000,no,FALSE,FALSE,TRUE
264,9440635119,Dhayari,Maid,FALSE,21,Female,Part Time,Afternoon,Afternoon,7500,8,58,676030000000,yes,FALSE,FALSE,FALSE
265,9333506794,Dhayari,Mehndi Artist,FALSE,37,Female,Full Time,Afternoon,Whole Day,9000,7,53,992080000000,no,FALSE,FALSE,FALSE
266,8964823039,Dhayari,Painter,TRUE,21,Male,Full Time,Morning,Whole Day,2500,1,8,325628000000,no,TRUE,FALSE,TRUE
267,9753012275,Dhayari,Plumber,FALSE,28,Male,Full Time,Morning,Whole Day,5000,7,41,968802000000,yes,FALSE,FALSE,TRUE
268,7723798726,Dhayari,Receptionist,TRUE,18,Male,Part Time,Morning,Morning,4000,2,9,981055000000,no,TRUE,FALSE,FALSE
269,9488082451,Dhayari,Security Guard,TRUE,40,Male,Part Time,Afternoon,Afternoon,8000,9,40,402569000000,yes,TRUE,FALSE,FALSE
270,9410179397,Dhayari,Tailor,FALSE,19,Male,Part Time,Evening,Evening,5500,10,60,167644000000,no,TRUE,FALSE,TRUE
271,8732846386,Dhayari,Waiter,TRUE,25,Male,Full Time,Evening,Whole Day,9000,9,47,590782000000,no,FALSE,FALSE,TRUE
272,9547761601,Dhayari,Waitress,FALSE,20,Female,Part Time,Evening,Evening,7500,10,47,692506000000,no,TRUE,FALSE,FALSE
273,9869080259,Dhayari,Worker,FALSE,38,Male,Full Time,Evening,Whole Day,7500,8,42,805193000000,yes,FALSE,FALSE,TRUE
274,8887988405,Dhayari,Salesperson,TRUE,27,Male,Full Time,Evening,Whole Day,5000,9,43,56123133056,no,TRUE,FALSE,FALSE
275,9070243758,Dhayari,Delivery Boy,FALSE,18,Male,Part Time,Morning,Morning,4500,2,20,573164000000,yes,FALSE,FALSE,FALSE
276,9460893641,Dhayari,Mechanic,FALSE,38,Male,Full Time,Evening,Whole Day,4000,4,29,138426000000,yes,TRUE,FALSE,FALSE
277,7085859867,Dhole Patil Road,Accountant,TRUE,22,Male,Part Time,Evening,Evening,6500,9,56,363275000000,no,FALSE,FALSE,TRUE
278,8250732675,Dhole Patil Road,Brick mason,TRUE,20,Male,Part Time,Afternoon,Afternoon,2000,2,5,228230000000,no,FALSE,FALSE,TRUE
279,8829474270,Dhole Patil Road,Carpenter,TRUE,27,Male,Part Time,Afternoon,Afternoon,2000,1,9,630171000000,yes,TRUE,FALSE,FALSE
280,7018056880,Dhole Patil Road,Cashier,FALSE,26,Male,Part Time,Afternoon,Afternoon,9000,10,51,379249000000,no,TRUE,FALSE,TRUE
281,8940954615,Dhole Patil Road,Childcare Worker,TRUE,26,Female,Full Time,Morning,Whole Day,6500,10,60,424799000000,yes,TRUE,FALSE,TRUE
282,8940311598,Dhole Patil Road,Cook,FALSE,26,Male,Full Time,Evening,Whole Day,2000,5,38,141709000000,yes,TRUE,FALSE,TRUE
283,9580903250,Dhole Patil Road,Driver,TRUE,31,Male,Full Time,Evening,Whole Day,7500,7,40,88481646212,yes,FALSE,FALSE,TRUE
284,7633749824,Dhole Patil Road,Electrician,TRUE,22,Male,Part Time,Evening,Evening,3000,2,8,328624000000,yes,FALSE,FALSE,TRUE
285,9012303551,Dhole Patil Road,Hairdresser,TRUE,23,Female,Full Time,Afternoon,Whole Day,7000,10,47,913601000000,no,TRUE,FALSE,TRUE
286,9180522764,Dhole Patil Road,Janitor,TRUE,24,Male,Part Time,Evening,Evening,7000,9,49,737083000000,no,TRUE,FALSE,FALSE
287,9928274408,Dhole Patil Road,Maid,TRUE,29,Female,Full Time,Afternoon,Whole Day,2000,2,13,292462000000,yes,TRUE,FALSE,TRUE
288,7159872472,Dhole Patil Road,Mehndi Artist,TRUE,20,Female,Part Time,Morning,Morning,10000,9,51,644608000000,no,FALSE,FALSE,FALSE
289,9545736304,Dhole Patil Road,Painter,FALSE,37,Male,Full Time,Evening,Whole Day,6500,7,45,59711403359,no,FALSE,FALSE,TRUE
290,9255721683,Dhole Patil Road,Plumber,TRUE,34,Male,Full Time,Afternoon,Whole Day,9500,10,58,66259770118,yes,FALSE,FALSE,TRUE
291,8264011993,Dhole Patil Road,Receptionist,TRUE,29,Female,Full Time,Morning,Whole Day,3500,4,29,717940000000,no,TRUE,FALSE,TRUE
292,8183947153,Dhole Patil Road,Security Guard,FALSE,38,Male,Full Time,Afternoon,Whole Day,10000,8,57,323252000000,yes,TRUE,FALSE,FALSE
293,8546818902,Dhole Patil Road,Tailor,TRUE,31,Male,Full Time,Afternoon,Whole Day,8500,9,41,157638000000,no,FALSE,FALSE,TRUE
294,9681568561,Dhole Patil Road,Waiter,FALSE,37,Male,Full Time,Evening,Whole Day,2000,5,32,738544000000,no,TRUE,FALSE,TRUE
295,8147363023,Dhole Patil Road,Waitress,TRUE,33,Female,Full Time,Morning,Whole Day,3000,2,15,826718000000,no,TRUE,FALSE,TRUE
296,8173136628,Dhole Patil Road,Worker,TRUE,24,Male,Part Time,Evening,Evening,2000,3,23,689963000000,yes,FALSE,FALSE,TRUE
297,9372979821,Dhole Patil Road,Salesperson,FALSE,35,Male,Part Time,Afternoon,Afternoon,3000,4,27,72452672700,no,TRUE,FALSE,TRUE
298,7515235576,Dhole Patil Road,Delivery Boy,TRUE,20,Male,Full Time,Evening,Whole Day,8000,9,53,621449000000,yes,TRUE,FALSE,TRUE
299,7597313222,Dhole Patil Road,Mechanic,TRUE,24,Male,Full Time,Evening,Whole Day,4000,1,5,277566000000,yes,FALSE,FALSE,TRUE
300,8371321686,Erandwane,Accountant,TRUE,31,Male,Full Time,Afternoon,Whole Day,10000,7,46,865798000000,no,TRUE,FALSE,FALSE
301,7175885321,Erandwane,Brick mason,TRUE,32,Male,Part Time,Evening,Evening,6500,7,43,877449000000,no,TRUE,FALSE,FALSE
302,9757027798,Erandwane,Carpenter,FALSE,25,Male,Full Time,Afternoon,Whole Day,2500,2,6,743999000000,yes,TRUE,FALSE,TRUE
303,9529347737,Erandwane,Cashier,TRUE,20,Male,Full Time,Morning,Whole Day,6500,6,47,695035000000,no,FALSE,FALSE,TRUE
304,9975664264,Erandwane,Childcare Worker,TRUE,31,Female,Full Time,Morning,Whole Day,4500,3,29,264545000000,yes,FALSE,FALSE,TRUE
305,9524277309,Erandwane,Cook,TRUE,29,Male,Part Time,Morning,Morning,8000,10,40,251472000000,yes,FALSE,FALSE,TRUE
306,9754043108,Erandwane,Driver,TRUE,22,Male,Full Time,Morning,Whole Day,6500,10,50,383016000000,yes,FALSE,FALSE,FALSE
307,7912288289,Erandwane,Electrician,FALSE,21,Male,Part Time,Morning,Morning,5000,10,42,170349000000,yes,TRUE,FALSE,FALSE
308,8207814890,Erandwane,Hairdresser,FALSE,40,Female,Part Time,Afternoon,Afternoon,10000,6,55,969514000000,no,FALSE,FALSE,TRUE
309,8326254023,Erandwane,Janitor,TRUE,23,Male,Part Time,Morning,Morning,2000,3,31,13453271024,no,FALSE,FALSE,TRUE
310,9067114660,Erandwane,Maid,TRUE,33,Female,Full Time,Morning,Whole Day,8500,6,41,329217000000,yes,TRUE,FALSE,TRUE
311,9484752939,Erandwane,Mehndi Artist,FALSE,31,Female,Full Time,Afternoon,Whole Day,7500,9,42,41458247140,no,TRUE,FALSE,FALSE
312,7982564081,Erandwane,Painter,TRUE,26,Male,Full Time,Afternoon,Whole Day,4500,3,21,643305000000,no,FALSE,FALSE,TRUE
313,9783190733,Erandwane,Plumber,FALSE,34,Male,Full Time,Evening,Whole Day,3500,5,40,819854000000,yes,FALSE,FALSE,FALSE
314,8577593207,Erandwane,Receptionist,TRUE,35,Male,Part Time,Morning,Morning,2000,3,28,417383000000,no,FALSE,FALSE,FALSE
315,9477101517,Erandwane,Security Guard,TRUE,22,Male,Part Time,Morning,Morning,5000,10,50,156413000000,yes,TRUE,FALSE,FALSE
316,8600958317,Erandwane,Tailor,FALSE,25,Male,Part Time,Morning,Morning,8000,8,44,775326000000,no,FALSE,FALSE,FALSE
317,9170809087,Erandwane,Waiter,TRUE,36,Male,Part Time,Evening,Evening,6000,6,60,817839000000,no,FALSE,FALSE,FALSE
318,9628630571,Erandwane,Waitress,TRUE,26,Female,Full Time,Morning,Whole Day,3500,5,27,216277000000,no,TRUE,FALSE,FALSE
319,7138111829,Erandwane,Worker,FALSE,36,Male,Full Time,Morning,Whole Day,9500,7,56,223148000000,yes,TRUE,FALSE,TRUE
320,9190966215,Erandwane,Salesperson,TRUE,29,Female,Full Time,Morning,Whole Day,3000,4,23,984826000000,no,TRUE,FALSE,TRUE
321,8248065616,Erandwane,Delivery Boy,TRUE,40,Male,Full Time,Evening,Whole Day,6500,10,42,1267883136,yes,TRUE,FALSE,FALSE
322,7248245583,Erandwane,Mechanic,FALSE,20,Male,Part Time,Evening,Evening,8000,6,45,620025000000,yes,FALSE,FALSE,FALSE
323,9466337151,Ganeshkhind,Accountant,TRUE,23,Male,Full Time,Afternoon,Whole Day,8000,10,54,700149000000,no,TRUE,FALSE,TRUE
324,9829713400,Ganeshkhind,Brick mason,FALSE,34,Male,Part Time,Afternoon,Afternoon,9500,6,57,355158000000,no,FALSE,FALSE,TRUE
325,9219545014,Ganeshkhind,Carpenter,FALSE,34,Male,Part Time,Evening,Evening,2000,1,6,771616000000,yes,FALSE,FALSE,TRUE
326,8285113147,Ganeshkhind,Cashier,FALSE,25,Male,Full Time,Morning,Whole Day,2000,2,14,996467000000,no,TRUE,FALSE,FALSE
327,7025434368,Ganeshkhind,Childcare Worker,TRUE,36,Female,Part Time,Afternoon,Afternoon,2000,2,6,831777000000,yes,TRUE,FALSE,FALSE
328,8310142803,Ganeshkhind,Cook,FALSE,19,Male,Part Time,Morning,Morning,3500,3,27,893456000000,yes,TRUE,FALSE,FALSE
329,7505428541,Ganeshkhind,Driver,TRUE,19,Male,Full Time,Evening,Whole Day,2500,3,34,912418000000,yes,TRUE,FALSE,FALSE
330,7220637468,Ganeshkhind,Electrician,TRUE,36,Male,Full Time,Afternoon,Whole Day,7000,6,43,760991000000,yes,TRUE,FALSE,TRUE
331,8490656878,Ganeshkhind,Hairdresser,TRUE,32,Female,Part Time,Afternoon,Afternoon,7000,10,56,252713000000,no,TRUE,FALSE,TRUE
332,9595280106,Ganeshkhind,Janitor,TRUE,38,Male,Full Time,Evening,Whole Day,5500,8,48,350410000000,no,FALSE,FALSE,FALSE
333,8888975530,Ganeshkhind,Maid,TRUE,20,Female,Full Time,Afternoon,Whole Day,10000,10,44,285773000000,yes,TRUE,FALSE,TRUE
334,9027544628,Ganeshkhind,Mehndi Artist,TRUE,36,Female,Part Time,Evening,Evening,3000,2,19,745517000000,no,TRUE,FALSE,FALSE
335,9236624089,Ganeshkhind,Painter,TRUE,18,Male,Full Time,Evening,Whole Day,2000,2,5,171874000000,no,TRUE,FALSE,FALSE
336,8761446946,Ganeshkhind,Plumber,TRUE,34,Male,Part Time,Afternoon,Afternoon,5500,6,55,255674000000,yes,TRUE,FALSE,FALSE
337,7599174395,Ganeshkhind,Receptionist,FALSE,35,Female,Full Time,Afternoon,Whole Day,5500,8,54,306504000000,no,FALSE,FALSE,FALSE
338,9542750498,Ganeshkhind,Security Guard,TRUE,32,Male,Full Time,Evening,Whole Day,7000,9,44,849398000000,yes,TRUE,FALSE,FALSE
339,9027414314,Ganeshkhind,Tailor,FALSE,39,Male,Full Time,Morning,Whole Day,4500,3,37,419840000000,no,FALSE,FALSE,TRUE
340,9160768530,Ganeshkhind,Waiter,FALSE,38,Male,Full Time,Evening,Whole Day,5000,7,45,965886000000,no,FALSE,FALSE,TRUE
341,9941759581,Ganeshkhind,Waitress,FALSE,26,Female,Part Time,Afternoon,Afternoon,8500,6,54,576956000000,no,FALSE,FALSE,TRUE
342,9179127714,Ganeshkhind,Worker,FALSE,20,Male,Part Time,Evening,Evening,2500,1,5,752080000000,yes,FALSE,FALSE,FALSE
343,9600015932,Ganeshkhind,Salesperson,FALSE,39,Female,Full Time,Evening,Whole Day,3000,1,14,86433136882,no,FALSE,FALSE,FALSE
344,9041596140,Ganeshkhind,Delivery Boy,FALSE,18,Male,Full Time,Afternoon,Whole Day,6500,9,56,923363000000,yes,TRUE,FALSE,TRUE
345,7764084396,Ganeshkhind,Mechanic,FALSE,18,Male,Full Time,Evening,Whole Day,4000,2,8,780336000000,yes,FALSE,FALSE,TRUE
346,9892145745,Ghorpadi,Accountant,FALSE,25,Male,Full Time,Afternoon,Whole Day,6500,7,42,143809000000,no,FALSE,FALSE,FALSE
347,9181093803,Ghorpadi,Brick mason,FALSE,34,Male,Part Time,Evening,Evening,7500,8,54,122825000000,no,FALSE,FALSE,FALSE
348,9837555299,Ghorpadi,Carpenter,TRUE,35,Male,Part Time,Evening,Evening,9000,10,53,568940000000,yes,TRUE,FALSE,TRUE
349,9654284824,Ghorpadi,Cashier,FALSE,19,Female,Full Time,Afternoon,Whole Day,3000,4,37,946384000000,no,TRUE,FALSE,FALSE
350,9245770373,Ghorpadi,Childcare Worker,TRUE,32,Female,Part Time,Evening,Evening,8000,7,48,47752872650,yes,TRUE,FALSE,TRUE
351,9167278336,Ghorpadi,Cook,FALSE,33,Male,Part Time,Afternoon,Afternoon,7500,9,59,402171000000,yes,FALSE,FALSE,FALSE
352,7824235734,Ghorpadi,Driver,TRUE,23,Male,Part Time,Afternoon,Afternoon,5000,6,48,482615000000,yes,FALSE,FALSE,TRUE
353,8125269737,Ghorpadi,Electrician,FALSE,22,Male,Part Time,Afternoon,Afternoon,4500,3,25,488572000000,yes,FALSE,FALSE,FALSE
354,8089348582,Ghorpadi,Hairdresser,TRUE,22,Female,Part Time,Afternoon,Afternoon,7500,7,40,867367000000,no,TRUE,FALSE,TRUE
355,9438947439,Ghorpadi,Janitor,FALSE,20,Male,Full Time,Afternoon,Whole Day,5000,9,43,999777000000,no,FALSE,FALSE,TRUE
356,7209518756,Ghorpadi,Maid,FALSE,30,Female,Part Time,Evening,Evening,8000,10,47,796938000000,yes,TRUE,FALSE,TRUE
357,9161128275,Ghorpadi,Mehndi Artist,TRUE,31,Female,Full Time,Morning,Whole Day,3000,3,33,607299000000,no,TRUE,FALSE,FALSE
358,9491690341,Ghorpadi,Painter,TRUE,20,Male,Full Time,Afternoon,Whole Day,4500,3,30,678767000000,no,TRUE,FALSE,TRUE
359,9710930244,Ghorpadi,Plumber,TRUE,39,Male,Part Time,Morning,Morning,10000,6,49,13203646289,yes,FALSE,FALSE,TRUE
360,7200171491,Ghorpadi,Receptionist,FALSE,38,Male,Part Time,Evening,Evening,8000,7,52,813511000000,no,TRUE,FALSE,TRUE
361,7001782797,Ghorpadi,Security Guard,FALSE,30,Male,Full Time,Evening,Whole Day,7500,8,55,874258000000,yes,TRUE,FALSE,FALSE
362,9005228451,Ghorpadi,Tailor,TRUE,35,Male,Part Time,Afternoon,Afternoon,7000,8,50,89587405051,no,FALSE,FALSE,TRUE
363,8300040304,Ghorpadi,Waiter,FALSE,24,Male,Part Time,Evening,Evening,3500,4,22,837628000000,no,TRUE,FALSE,FALSE
364,9317065660,Ghorpadi,Waitress,FALSE,24,Female,Part Time,Evening,Evening,2000,5,32,771421000000,no,FALSE,FALSE,TRUE
365,9241345965,Ghorpadi,Worker,FALSE,32,Male,Full Time,Afternoon,Whole Day,6500,8,58,444879000000,yes,FALSE,FALSE,TRUE
366,9455916696,Ghorpadi,Salesperson,TRUE,31,Female,Part Time,Afternoon,Afternoon,4500,5,32,392107000000,no,FALSE,FALSE,TRUE
367,9827243683,Ghorpadi,Delivery Boy,FALSE,36,Male,Full Time,Afternoon,Whole Day,6000,9,56,682571000000,yes,TRUE,FALSE,FALSE
368,8934845808,Ghorpadi,Mechanic,FALSE,25,Male,Part Time,Evening,Evening,4000,1,18,88428715520,yes,FALSE,FALSE,FALSE
369,9368217849,Gultekdi,Accountant,TRUE,31,Male,Full Time,Morning,Whole Day,6000,9,49,274912000000,no,FALSE,FALSE,FALSE
370,8974395028,Gultekdi,Brick mason,TRUE,26,Male,Part Time,Afternoon,Afternoon,5000,10,40,391537000000,no,TRUE,FALSE,TRUE
371,9723280943,Gultekdi,Carpenter,TRUE,36,Male,Full Time,Morning,Whole Day,3000,5,40,904716000000,yes,TRUE,FALSE,FALSE
372,8430358234,Gultekdi,Cashier,TRUE,36,Male,Part Time,Afternoon,Afternoon,3000,1,9,202995000000,no,TRUE,FALSE,FALSE
